Household_Size,Income_Level,Garden_Area,Rainfall_mm,Temperature_C,Seasonal_Index,Water_Price,Appliance_Count,Leakage_Factor,Daily_Liters_Used,Per_Person_Usage,Garden_Impact,Water_Intensity,Usage_Class
2,90014,191,55.863625812656245,14.045024543566349,0.8140458893814468,6.148044231023266,7,0.3982168318369594,739.5324704345013,369.76623521725065,155.48276487185635,3.851731616846361,0
4,28210,76,186.28206555861198,31.34517482134586,0.7059948269441154,7.7885405622915185,14,0.1686323794003659,929.9843425232558,232.49608563081395,53.65560684775277,12.077718734068258,0
6,30922,280,136.66725625604278,21.329241489289338,1.0264971835971317,4.566476056023567,3,0.20408130919495893,1162.3475513199135,193.72459188665223,287.4192114071969,4.136468154163393,1
6,56289,363,52.49206228013668,38.83893922398828,1.14371397125706,2.9741781731556625,4,0.03000092481013792,1115.2979030961578,185.88298384935965,415.1681715663128,3.064005228286148,1
2,53340,178,129.00626691039002,19.76945459519014,0.6462233536504874,8.636353294495814,9,0.33263522702804016,807.949388926124,403.974694463062,115.02775694978676,4.513683737017453,0
4,59850,237,169.71448191640923,39.50571165243889,0.656227536512441,4.022414931576985,5,0.039262318909613826,1063.8608109489155,265.9652027372289,155.52592615344852,4.4700034073483845,0
5,76984,134,80.32604166655372,16.16269769785788,1.2957033541991243,6.102519632852852,10,0.3735320089173627,1224.272548197639,244.8545096395278,173.62424946268266,9.068685542204733,1
1,31094,364,165.99150183123646,13.084431586931606,0.9649865188540065,7.530745195913944,14,0.1394001367908495,784.696145693538,784.696145693538,351.25509286285836,2.1498524539548987,0
4,53418,389,30.882988867998474,19.377092005688716,0.9703612797109182,4.536601603153766,7,0.13503298720644802,1067.4003579273694,266.85008948184236,377.4705378075472,2.736923994685563,0
2,25741,279,164.5562729732336,36.56754368285767,1.3556643159664934,7.189092298979347,2,0.1314435922779762,813.8732489248396,406.9366244624198,378.2303441546517,2.90669017473157,0
6,92374,18,108.05884853447327,25.65555833485854,0.8561676882119453,5.677676051532226,9,0.3801958383330166,1131.1198191796036,188.51996986326728,15.411018387815016,59.5326220620844,1
5,88798,82,44.59489760199642,14.069503178116243,1.3176189176262323,6.563493240990769,5,0.3920431227143031,834.5273782328427,166.90547564656853,108.04475124535105,10.0545467256969,0
4,90532,227,81.42827691118228,16.074971488122852,1.3794037956610108,6.7246088289355415,5,0.3892961667012822,1005.5357761699636,251.3839440424909,313.12466161504943,4.410244632324401,0
1,42164,370,197.59859848932336,19.337819864486896,0.7933553581203442,8.59320549517509,4,0.2819148600017291,812.6026470956464,812.6026470956464,293.5414825045273,2.1903036309855697,0
1,55595,264,156.71120332848523,27.705002134381232,1.0112310793700343,7.250610187482692,8,0.04442326390394613,751.6419362558361,751.6419362558361,266.96500495368906,2.8363846651163627,0
3,50257,111,115.01727227702305,19.97136819632862,1.0274849223202067,4.114453537475284,11,0.15454489085085818,941.1843228304874,313.72810761016245,114.05082637754295,8.403431453843638,0
3,34211,250,23.032782380905115,32.411622462679816,1.292934489433651,2.47683472910757,4,0.11572368558141358,1052.1798996805774,350.7266332268591,323.23362235841273,4.191951791556085,0
7,25232,163,83.56231658030005,28.4888066855589,0.8431265091054572,2.015884352601062,2,0.28335581537457105,1376.0100288822216,196.5728612688888,137.4296209841895,8.390305054159889,1
2,87753,357,52.61030280238745,36.2147121206002,1.2384339546827317,9.235339078135965,5,0.19706179420405273,985.2628028389282,492.6314014194641,442.1209218217352,2.7521307341869505,0
4,72691,167,14.20021590107805,25.028854790780926,1.3768059130224093,9.53688041441765,3,0.24660053950885757,1005.732929888349,251.43323247208724,229.92658747474235,5.986505535049696,0
4,99768,220,108.440877743863,19.935292423032035,1.2722693221954393,2.7528919013173434,4,0.0034924302929551843,930.3111190250128,232.5777797562532,279.8992508829966,4.209552574773814,1
7,45613,407,177.83713996817522,39.88814703409612,1.3273122267653739,5.896428946257984,3,0.31314562483759945,1516.8804624457828,216.6972089208261,540.2160762935072,3.7178442707004478,0
6,34026,303,135.11997363482502,20.66899965422067,1.1666835513143756,3.2127616276842756,7,0.380820734673785,1241.942468983433,206.99041149723882,353.5051160482558,4.08533706902445,0
6,73535,190,49.93607759610224,22.858079193415364,1.3231646082217388,9.589992693632677,14,0.2677493157290778,1484.5089132303585,247.41815220505976,251.40127556213037,7.772297975028055,1
7,50908,324,114.71692139075782,34.27381676074265,0.7318805082818618,3.9746601345801897,6,0.34077495870009744,1401.1316424272816,200.16166320389738,237.12928468332322,4.311174284391636,1
6,72113,436,188.64685666939377,12.659087016792778,1.1698891320333007,6.0131767647759915,2,0.19130015547666332,1480.546887530958,246.757814588493,510.0716615665191,3.387979147668096,1
3,39610,437,144.58301058458707,21.59470318175544,1.1855018839771807,3.324961533863334,11,0.00808323171546852,1055.8956122787486,351.96520409291617,518.064323298028,2.410720575978878,0
4,66646,169,137.8947798813528,12.57130280314852,0.9513447571995364,4.662088676024498,14,0.39618768892688505,1277.9469978288982,319.48674945722456,160.77726396672165,7.51733528134646,1
7,83185,374,193.63163324550325,14.179176000182737,0.6637907738863297,4.134450887417447,8,0.023532859997056968,1300.101165780894,185.72873796869914,248.2577494334873,3.466936442082384,1
4,92567,44,159.77466223680497,10.139224764940208,1.0979549970086617,5.803408343777485,5,0.07710968151217741,1050.233464343256,262.558366085814,48.31001986838112,23.338521429850132,0
1,67574,380,27.324708619750425,10.286328777471256,0.6415046452563845,5.358255696177188,6,0.020976060233976048,655.8870163442003,655.8870163442003,243.7717651974261,1.7214882318745415,0
3,56182,473,69.52701739524028,21.40863668508556,0.9059219969252396,4.646382356803002,8,0.249983360211594,1121.2102350568325,373.7367450189442,428.5011045456383,2.3654224368287604,0
5,20570,13,193.02814014753721,34.27491414843328,0.9149361831806013,2.8470209411872966,11,0.23329236107945592,867.8154670132045,173.5630934026409,11.894170381347816,61.98681907237175,0
3,39288,230,97.94107883959957,27.610130817750793,1.3991380067706662,5.875896176055585,11,0.0838678616698267,1007.2925535575866,335.76418451919557,321.80174155725325,4.360573824924617,0
7,98824,156,22.32748906423707,29.047421324129303,0.8398416269832883,8.801664144732419,12,0.3826612965201729,1503.1775531819092,214.73965045455844,131.01529380939297,9.574379319629994,1
5,49877,499,91.72097593446837,25.577477127546594,1.256363150338951,7.841786692684528,7,0.36539451829186803,1099.2556989302675,219.8511397860535,626.9252120191366,2.198511397860535,0
1,20917,133,139.39864681416014,34.59379432511676,0.642537348174683,7.764599073301356,11,0.11192402343653929,734.9414643327568,734.9414643327568,85.45746730723283,5.484637793528036,0
7,95602,390,199.50964433624821,36.411361755585226,1.0238127883086723,4.92873389396247,3,0.2635459056291251,1553.5302739908927,221.93289628441326,399.2869874403822,3.973223207137833,1
2,84575,36,64.78106331264037,35.492221844361254,1.0293533428448096,7.667352645456411,2,0.34209333486996923,632.1367603480592,316.0683801740296,37.05672034241314,17.084777306704304,0
4,92518,52,102.81737497585475,34.36396317409117,1.1029998825555698,5.724251851199349,3,0.14391924263873399,897.7705208099079,224.44263020247698,57.35599389288963,16.93906643037562,0
1,59104,17,175.93614092995878,15.481392206898514,1.2480041627119505,3.2022087267053543,8,0.10143299627086307,486.3188386307986,486.3188386307986,21.216070766103158,27.01771325726659,0
4,38062,470,71.0534436114667,27.816286760956633,1.2095387053785185,5.352397999824408,4,0.10247597696056619,1365.3808835418206,341.34522088545515,568.4831915279037,2.8988978419146934,1
6,36999,491,21.852311318171445,27.464895882951105,1.2088065026658996,3.0619090482527795,8,0.3281825950115755,1526.3420939809143,254.39034899681906,593.5239928089567,3.102321329229501,1
2,81845,37,189.7871750003008,25.83832011242923,0.9458351474594294,2.915862551252287,4,0.1852280869758919,595.0467212500156,297.5233606250078,34.995900455998886,15.659124243421463,0
2,29941,186,97.68816134270001,24.424383678902977,1.181977185973221,2.184474467660886,7,0.2861352127097922,722.1635738892646,361.0817869446323,219.84775659101913,3.8618372935254794,0
1,81169,384,100.55674215439434,12.675114315591504,0.9930525741992972,4.262834407755332,13,0.2601203153745431,699.3580653517488,699.3580653517488,381.3321884925301,1.8165144554590877,0
2,43470,195,124.24002892083644,13.06489701718666,0.6535609426760017,4.646998273935559,6,0.12249028138183204,771.0139548007126,385.5069774003563,127.44438382182034,3.9337446673505743,0
5,79821,242,0.7073247406449212,37.0684471132187,1.3121454260893815,7.595549703507941,10,0.08323068122342847,1304.4402602877574,260.8880520575515,317.5391931136303,5.368066914764434,1
2,64435,299,186.22623511376983,28.90559317363596,1.3121306449110082,6.304038279078269,1,0.050314204071219185,658.171896875724,329.085948437862,392.32706282839143,2.19390632291908,0
4,24529,302,72.29021695490833,17.86951643494019,0.8583030117241114,8.867597696426497,13,0.009554247371700166,963.5633810964254,240.89084527410634,259.20750954068166,3.1800771653347373,0
4,32192,34,79.38637247686972,18.379011676403685,1.331122095424752,3.411765013645252,11,0.03250256679147672,970.4749776334249,242.61874440835624,45.25815124444157,27.72785650381214,1
7,94102,214,34.821849506647,28.3058449494589,1.206387230804065,4.127653166878512,8,0.10249866978398266,1563.4952028495172,223.35645754993104,258.16686739206995,7.272070710927987,0
4,92762,218,75.6303226584922,22.20804923906986,0.9206409846896184,9.528608889147325,6,0.2854398423322568,1074.2165475742952,268.5541368935738,200.69973466233682,4.905098390750206,0
7,54087,315,160.7887061552104,23.239725129552838,0.8652044787402028,5.552361982238515,2,0.061967574476414905,1425.5498217204427,203.6499745314918,272.5394108031639,4.5112336130393755,0
4,86677,89,159.99833451110698,11.819499716002571,1.3801141595088806,8.312407544389245,5,0.2093581503319653,921.9611625033256,230.4902906258314,122.83016019629038,10.244012916703618,0
5,24627,307,187.15936817909056,14.162175613292343,1.1701015704890487,5.937341189195913,12,0.09805282734982122,1523.6654438719272,304.73308877438546,359.22118214013796,4.946965726856907,1
7,76541,251,80.64589453615916,21.800512796909878,0.9030479638169601,5.7686852562059805,2,0.20472391271367424,1379.8861876662477,197.12659823803537,226.66503891805698,5.475738839945428,1
3,88226,7,141.74430074971687,30.990592598043055,1.113587110384644,3.184930304237139,10,0.3000044701865964,994.4726707320332,331.49089024401104,7.795109772692507,124.30908384150415,0
6,23255,255,101.44751104151142,11.440761627997395,1.0572209592298951,8.80959688758869,7,0.10639245178267501,1326.9711549606855,221.16185916011423,269.59134460362327,5.1834810740651776,1
1,77433,362,160.8045579038262,20.036733784932498,1.0196320181631684,2.626842244381077,11,0.1391595246934778,778.5820942448112,778.5820942448112,369.10679057506695,2.144854254117937,0
4,25213,207,142.5084018265994,30.852158558035477,1.115761519049475,4.482088757224332,10,0.2892002271833301,1190.951854681272,297.737963670318,230.9626344432413,5.7257300705830385,1
2,39404,424,73.58058505725513,33.76152371350874,1.0301010577442895,7.387744573761435,6,0.21853523838639802,983.6040879086078,491.8020439543039,436.76284848357875,2.3143625597849593,1
4,45380,130,67.33476685073849,15.7066211228594,1.1238322829491043,6.0580604064642385,7,0.03782665058118933,853.9056520010811,213.47641300027027,146.09819678338357,6.518363755733444,0
2,39173,223,50.488492605593514,31.944613956803714,1.326054849778911,9.05102661577229,6,0.30326170769873917,920.2908523620877,460.14542618104383,295.71023150069715,4.108441305187891,0
6,73027,196,115.30315809772756,38.66235082237088,1.3946119745162173,2.3143836223033274,10,0.11097559702725107,1294.948060527892,215.82467675464866,273.3439470051786,6.573340408771026,1
6,43989,467,192.7685703187719,37.204364502893455,1.1674294986784106,7.1952601559978415,1,0.1540230938167485,1349.6714393772745,224.94523989621243,545.1895758828177,2.8839133320027233,1
6,44519,141,40.0133475235132,33.68128232132527,1.342256641400346,5.819723765016999,3,0.09807076971601827,1218.2225858377883,203.03709763963138,189.25818643744879,8.579032294632311,1
2,42439,251,19.050490980865042,31.369800581240145,1.2867282031063632,3.2344945877412075,10,0.21734280818872231,933.8085360509494,466.9042680254747,322.96877897969716,3.705589428773609,0
4,96949,95,23.880128415262725,17.05414924059311,0.8360299183850233,7.946015256900748,2,0.28310732104984915,863.7901354286224,215.9475338571556,79.4228422465772,8.997813910714816,0
6,34995,25,156.61973525002998,29.01709681144337,1.3463263864344284,5.290454843248192,1,0.32128654456421346,1223.9730073738415,203.99550122897358,33.65815966086071,47.075884898993905,1
5,43559,110,70.02096085691274,29.29821981430888,0.6566472000420972,6.252655233893468,1,0.36884891073068493,1099.5531986558537,219.91063973117076,72.23119200463069,9.90588467257526,0
7,25021,453,44.87336553847594,22.204639962780636,0.8639374568348358,9.738128530904866,4,0.1436866606615863,1510.0245115044681,215.71778735778116,391.3636679461806,3.32604517952526,1
2,41119,122,70.56882367470001,24.79046385102813,1.11195594808384,5.889840648201509,11,0.3730456922666394,862.4895294385944,431.2447647192972,135.65862566622846,7.012109995435727,0
2,71539,185,129.06616256590436,30.8208546452412,1.0215323567161136,8.586982924469142,1,0.2467818977139222,755.933406479944,377.966703239972,188.98348599248104,4.064158099354538,0
4,59350,483,109.35742496565675,38.56304607131266,1.03392991426349,8.156620186729954,2,0.1558378175969949,1212.7881271797783,303.19703179494456,499.3881485892656,2.505760593346649,1
2,66223,167,148.7178813042452,18.85918625323095,1.2359106638409982,7.302036732110392,1,0.3549176194791276,947.3715472183814,473.6857736091907,206.3970808614467,5.639116352490365,0
2,45517,50,67.81482969635526,17.390894558723186,0.7557629458289538,9.174497146802668,13,0.2318518021203569,603.7542032899327,301.87710164496633,37.788147291447686,11.838317711567306,0
6,98653,378,90.40571469293708,28.05420676896615,1.3856604079739667,4.012813175497447,12,0.1817134114719081,1337.030845679827,222.83847427997117,523.7796342141594,3.52778587250614,1
4,42250,4,20.3936737925847,13.923973343240798,0.9499665818377363,8.566169851741305,12,0.004600620130854338,823.7176731360605,205.92941828401513,3.799866327350945,164.7435346272121,0
6,86798,76,14.61172920655629,27.475984914634417,1.359874611844476,5.02229990717874,6,0.2870031560366346,1155.9541080110212,192.65901800183687,103.35047050018018,15.012391013130145,1
7,74199,159,92.4510485688201,12.665544552142924,0.906492691597466,8.49992712064977,11,0.03093919787953672,1608.770086627442,229.82429808963457,144.1323379639971,10.054813041421513,1
7,79546,207,60.31932148918471,24.717516388135262,1.0814293350813085,5.9503094763640885,4,0.11575713120877373,1338.482267816956,191.21175254527944,223.85587236183085,6.435010902966135,1
6,23327,256,122.56011442722617,28.61243124140601,0.9602491770585089,8.861674023545888,8,0.3846777370064141,1423.6449871070615,237.2741645178436,245.82378932697827,5.5394746580041305,1
7,49768,204,8.600433088914382,12.103289178185257,1.1407481310815761,9.158748301543891,11,0.06208524204922057,1384.9176505624803,197.8453786517829,232.71261874064152,6.755695856402343,1
4,84418,254,24.353275519913087,16.208594558458877,0.7468997835073492,6.781151005472924,5,0.12471374234929843,778.3078657572383,194.5769664393096,189.7125450108667,3.052187708851915,0
1,62788,437,173.03816222127904,20.06122854638575,0.9205028262723879,6.061015654649959,14,0.3729357439220613,904.8775349245176,904.8775349245176,402.2597350810335,2.0659304450331453,0
6,66830,10,113.2623243038209,21.057960855584767,0.6547048976859451,8.266241146658674,10,0.13507352724274946,969.2213899699644,161.5368983283274,6.54704897685945,88.11103545181494,0
5,72446,436,142.41090673824544,30.283139297624754,1.0784811335920108,4.135889625433387,5,0.1314699902214644,1318.8419684337834,263.76839368675667,470.21777424611673,3.017945007857628,1
5,35160,7,168.39442374145915,25.870640216785723,1.3701453588712982,2.1227894499913154,11,0.25918183475926826,974.1135736413253,194.82271472826505,9.591017512099087,121.76419670516566,1
2,76583,408,92.76686859001045,21.463254109159806,0.6367252121259086,5.256756662038156,11,0.05254289594593651,887.4229813664152,443.7114906832076,259.7838865473707,2.1697383407491815,0
7,53998,423,152.2120767934952,23.520287630249502,1.127704019601253,6.062193063174215,8,0.3891006838908574,1542.8609234821622,220.4087033545946,477.0188002913301,3.6388229327409487,1
5,47230,31,104.91711581470486,10.389300119507176,1.2200783709101277,4.378101755510052,11,0.11000905802176018,967.622451996896,193.5244903993792,37.82242949821396,30.238201624903,0
2,29076,471,44.549754054740774,33.1157583792289,0.7704867393421031,5.066895053902139,10,0.31427553280311593,1198.4135259474024,599.2067629737012,362.89925423013057,2.539011707515683,1
1,89341,27,67.5312337601879,11.230140660843475,0.8184594346948376,3.064465863328757,6,0.11504574000870514,612.7428420768945,612.7428420768945,22.098404736760617,21.88367293131766,0
4,51085,205,98.07008821113217,34.87952478767698,0.7612648689920283,4.218319226942352,6,0.11014896377139745,1282.9721671435832,320.7430417858958,156.0592981433658,6.228020228852346,1
4,75571,492,63.37711043445415,26.229895642441903,0.837930109341046,3.9207627833165883,3,0.02300508322416599,1247.5417094420065,311.88542736050164,412.26161379579463,2.530510566819486,1
4,34715,386,67.10553826997968,25.83457573673551,0.6880660473546993,4.407894830614161,13,0.04772826388772682,1270.2131999124335,317.5532999781084,265.59349427891397,3.282204650936521,1
5,25750,227,67.47856624975329,31.137358833195982,0.8962782970283378,4.39243288432522,6,0.20878692377902694,1276.0929514939762,255.21859029879525,203.4551734254327,5.5968989100613,1
1,98768,127,24.567995771420836,35.78678597960396,0.8951433562515159,6.4717469683809075,10,0.230737272843617,887.8573050298673,887.8573050298673,113.68320624394252,6.936385195545839,0
5,55903,254,16.928521442450272,38.27938439438993,1.2458139652843272,4.004775521568582,13,0.3263374084256027,1158.3817047942205,231.6763409588441,316.4367471822191,4.542673352134198,1
7,92489,474,9.299207938260867,26.301096617319544,1.2407666524805747,9.527690106719108,7,0.024086075858367376,1610.7893783903878,230.11276834148399,588.1233932757924,3.391135533453448,1
5,52093,211,22.19125220686735,14.519746959667547,1.2373786906474917,6.090198642906679,2,0.14246007426990595,932.7867720143872,186.55735440287745,261.08690372662073,4.399937603841449,0
1,54314,238,68.7414184271236,36.35892778519022,1.0536287305751442,3.0317280512781393,3,0.0800635402615288,510.170862079805,510.170862079805,250.7636378768843,2.134606117488724,0
1,68225,206,118.77436115661142,11.220160551103447,0.8607045494930676,4.236850164194271,6,0.1431510042887279,561.630994447113,561.630994447113,177.30513719557194,2.713193209889435,0
7,55179,317,37.629385441881794,34.22011512159425,0.928771613120347,7.838059969085232,10,0.14172266650020646,1567.326810830643,223.90383011866328,294.42060135915,4.928700662989443,1
1,45338,282,177.6017692005276,30.412648792769442,0.8541948038096654,2.1092723070458197,9,0.14171190830149,635.2432878266319,635.2432878266319,240.88293467432564,2.244675928716014,0
1,89681,244,161.6764862478899,37.14182822268838,1.065542323984577,9.502543889575609,13,0.12385337352335468,908.9935947866102,908.9935947866102,259.99232705223676,3.710177937904531,0
4,52101,44,104.10542256183273,36.923894507423405,1.3503832970509329,5.561415373806449,9,0.30559123906958374,1213.198211842568,303.299552960642,59.416865070241045,26.959960263168178,1
7,22775,104,144.84196616267198,11.59462256311239,0.8275974272445713,6.168632183607974,8,0.2758825147823239,1263.4156362129881,180.48794803042688,86.07013243343542,12.032529868695125,1
3,65619,347,73.26570493975169,28.283392215270162,0.9670814541169037,9.907297886716224,8,0.13658769144604097,1090.4615678026757,363.48718926755856,335.5772645785656,3.1335102523065395,1
3,65838,280,7.35555854661798,13.740143655046053,1.124093544111472,6.027224687994653,9,0.05859524096794351,926.1995608520998,308.7331869506999,314.7461923512122,3.2960838464487536,0
1,39539,233,180.86656950650797,12.354058352321642,1.2757559294364662,9.58195195569578,11,0.20731214693639696,605.4120720092238,605.4120720092238,297.2511315586966,2.587231076962495,0
3,77124,188,25.5586976515644,23.448314374921914,0.8026671365127718,9.321848926345233,11,0.36753904812194066,1043.6900307009882,347.8966769003294,150.90142166440108,5.522169474608403,0
3,85149,43,189.5874692759303,12.92792619546222,0.8242319607843124,9.530524229329702,9,0.04942373634396087,680.975741752291,226.99191391743034,35.44197431372543,15.476721403461159,1
1,46616,493,114.37651765322201,31.837071493377785,1.3081324258047489,8.49898445993891,10,0.3012119391799591,902.6949040028451,902.6949040028451,644.9092859217412,1.8273176194389575,0
3,99655,224,61.11261220428599,39.06822131522799,0.6642064959886423,4.37118467646185,11,0.2397516248536475,1009.7952773514395,336.5984257838132,148.7822551014559,4.487979010450842,0
5,74567,429,99.10492466236893,27.087488733492783,1.08435808477377,4.771059870287852,13,0.2354360500177092,1231.5670729774863,246.31341459549725,465.1896183679473,2.8641094720406657,1
2,57099,141,100.32596178461884,17.055066086850598,1.2883643328767895,4.919872545445127,9,0.3738628692181908,844.7922583091669,422.39612915458343,181.65937093562732,5.949241255698358,0
7,95831,135,4.657415888516381,35.29619174576186,1.3373942002812265,9.833446716897562,5,0.38237623491909656,1217.1568970388714,173.87955671983877,180.54821703796557,8.94968306646229,1
2,81799,175,71.09197037682773,35.593101247900776,0.610149803386295,4.886044031777189,6,0.09753589554232028,913.7376975695964,456.8688487847982,106.77621559260162,5.191691463463616,0
1,45479,141,147.97315990858348,31.98357917093183,0.8957327819953473,2.869514473747044,5,0.3233908130889472,508.9981600207723,508.9981600207723,126.29832226134397,3.584494084653326,0
4,66172,448,102.0138377901416,28.453965544400525,0.8058118288968372,8.226631157081213,13,0.24831969126140316,1222.1575708835132,305.5393927208783,361.00369934578305,2.72195450085415,1
7,75863,79,48.84602340191684,36.03377364255172,1.0544260710197784,4.92850633265642,1,0.16353823603006323,1430.867345793001,204.4096208275716,83.29965961056249,17.885841822412512,1
1,62043,81,67.0219720073888,14.898750459926772,1.1062898214509034,6.967487293806747,4,0.2662485239309544,711.1983700013348,711.1983700013348,89.60947553752317,8.673150853674814,0
4,35408,134,172.61087862318982,37.948003790321344,1.3998195820844228,9.394883298111736,14,0.382386710511172,1151.3468972174212,287.8367243043553,187.57582399931266,8.528495534943861,1
2,77980,206,105.10993403004592,38.41609447631705,1.0102099975191403,6.604044614224354,11,0.20675013473095993,1211.7820749095968,605.8910374547984,208.1032594889429,5.854019685553608,1
1,36351,343,105.6704245102472,36.159771219914,1.0411735029898157,7.101601426863104,13,0.37603193463953916,961.1728140150407,961.1728140150407,357.1225115255068,2.7941070174855835,0
7,24131,176,192.293491810202,17.51986104134401,0.9314508062445135,7.142900515721088,1,0.2571548942720955,1401.8010187957104,200.2572883993872,163.93534189903437,7.9197797672074035,1
7,64825,382,64.17627980732867,35.74535158931887,0.7181417902708604,6.899193486068122,12,0.19316369632179287,1526.04367843893,218.00623977699001,274.3301638834687,3.984448246576841,1
6,31349,242,95.90822502124567,24.929146355130754,0.8426597122244788,3.278155019847633,1,0.2576681760845697,912.4866910053443,152.08111516755739,203.92365035832387,3.7550892633964783,1
5,80931,54,162.34271954416678,27.847907122024758,0.7975879341688255,5.651323317990044,3,0.24101641802424345,1055.0838355941087,211.01676711882175,43.06974844511657,19.18334246534743,0
3,64254,140,151.78244977740593,35.218018675124355,1.2409757530786736,2.0613121598164676,7,0.1686789363744247,987.3405041775351,329.1135013925117,173.7366054310143,7.002414923244929,0
4,58225,456,53.159884385734514,10.887485336357125,1.0366531372418497,7.010118432602665,1,0.22498413738319423,1179.085420084011,294.77135502100276,472.7138305822835,2.5800556238162167,1
6,32453,439,30.218209521077167,20.888277765269372,0.8369549041722736,6.602866360209911,7,0.2812994691844313,1264.6661588262016,210.77769313770025,367.4232029316281,2.874241270059549,1
3,38814,55,140.14091523747365,34.470801317333965,0.9912743223148026,4.5450977539265685,10,0.33554651696394827,1272.0910811598903,424.0303603866301,54.52008772731414,22.71591216356947,1
3,38263,14,51.53123536143895,34.418643514051695,0.7750919064763324,6.19116402536163,14,0.12173229432908746,739.0680685476755,246.35602284922516,10.851286690668655,49.27120456984503,0
1,97694,184,184.53516570484823,35.46063780648798,0.7481017204585743,5.944462255264614,10,0.005859170801718117,754.7433784428075,754.7433784428075,137.65071656437766,4.079693937528689,0
3,35735,313,25.849538797845216,15.076477004184738,1.2879537897935087,4.0073217275380095,13,0.22048716075858932,1121.4654665579149,373.8218221859716,403.12953620536825,3.571546071840493,0
5,35830,418,63.66304002695531,31.1765985468388,1.355848683572911,4.3463003847407435,1,0.19571366768789075,1350.2146849957685,270.0429369991537,566.7447497334769,3.222469415264364,1
7,67893,87,10.957449384982754,14.395100215162557,0.6640116862615902,8.100327973030005,9,0.02167952128110713,1227.393112927441,175.34187327534872,57.76901670475835,13.947649010539102,1
6,64673,96,140.66106137267562,33.55294026853076,1.2119061657491363,8.045858553453831,5,0.2530025640069421,1285.7946713518131,214.29911189196886,116.3429919119171,13.255615168575392,1
3,65066,143,178.25252978307967,17.353780133635226,0.962649229141832,5.758257201918739,13,0.37656014293723455,1189.4388795390569,396.47962651301896,137.658839767282,8.259992219021228,0
1,23373,7,127.17490546620141,32.13453182760838,0.9111773130466027,7.7400716193278365,6,0.16089271440044073,457.92129333426345,457.92129333426345,6.378241191326219,57.24016166678293,0
